województwo,powiat,gmina,Typ gminy,Kod teryt gminy,RSPO,"rodzaj placówki",czy publiczna,Nazwa szkoły,Miejscowość,Ulica nr,język polski liczba zdających,język polski wynik średni (%),język polski odchylenie standardowe (%),język polski mediana (%),język polski modalna (%),matematyka liczba zdających,matematyka wynik średni (%),matematyka odchylenie standardowe (%),matematyka mediana (%),matematyka modalna (%),język angielski liczba zdających,język angielski wynik średni (%),język angielski odchylenie standardowe (%),język angielski mediana (%),język angielski modalna (%),język francuski liczba zdających,język francuski wynik średni (%),język francuski odchylenie standardowe (%),język francuski mediana (%),język francuski modalna (%),język hiszpański liczba zdających,język hiszpański wynik średni (%),język hiszpański odchylenie standardowe (%),język hiszpański mediana (%),język hiszpański modalna (%),język niemiecki liczba zdających,język niemiecki wynik średni (%),język niemiecki odchylenie standardowe (%),język niemiecki mediana (%),język niemiecki modalna (%),język rosyjski liczba zdających,język rosyjski wynik średni (%),język rosyjski odchylenie standardowe (%),język rosyjski mediana (%),język rosyjski modalna (%),język włoski liczba zdających,język włoski wynik średni (%),język włoski odchylenie standardowe (%),język włoski mediana (%),język włoski modalna (%)
Świętokrzyskie,Jędrzejowski,Wodzisław,Obszar wiejski,2602095,7977,dla młodzieży,Tak,SZKOŁA PODSTAWOWA „POMNIK TYSIĄCLECIA” IM. PARTYZANTÓW ZIEMI JĘDRZEJOWSKIEJ W PIOTRKOWICACH,Piotrkowice,41,7,59,16,60,56,7,49,23,36,36,7,38,22,38,,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Kazimierski,Bejsce,Gmina wiejska,2603012,19393,dla młodzieży,Tak,SAMORZĄDOWA SZKOŁA PODSTAWOWA IM. EDWARDA HARUZY W DOBIESŁAWICACH,Dobiesławice,38a,12,67,12,66,64,12,57,23,56,52,12,68,24,81,85,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Kazimierski,Bejsce,Gmina wiejska,2603012,19480,dla młodzieży,Tak,SAMORZĄDOWA SZKOŁA PODSTAWOWA IM. GEN. FRANCISZKA KAMIŃSKIEGO W BEJSCACH,Bejsce,233,24,63,10,64,64,24,60,28,58,40,24,58,24,57,35,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Kazimierski,Czarnocin,Gmina wiejska,2603022,196318,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ARMII KRAJOWEJ,Cieszkowy,30,14,65,9,63,62,14,47,22,42,40,14,45,26,38,38,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Kazimierski,Czarnocin,Gmina wiejska,2603022,3344,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. BATALIONÓW CHŁOPSKICH W CZARNOCINIE,Czarnocin,1,11,52,15,56,27,11,66,18,72,76,11,54,16,55,62,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Kazimierski,Czarnocin,Gmina wiejska,2603022,3315,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. LEONA WÓJCICKIEGO W SOKOLINIE,Sokolina,19,12,62,17,62,62,12,55,29,42,32,12,59,32,63,96,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Kazimierski,Kazimierza Wielka,Miasto,2603034,3209,dla młodzieży,Tak,SAMORZĄDOWA SZKOŁA PODSTAWOWA NR 1 IM. HUGONA KOŁŁĄTAJA W KAZIMIERZY WIELKIEJ,Kazimierza Wielka,ul. 1 Maja 1,68,67,15,69,64,68,44,27,36,28,68,62,27,64,89,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Kazimierski,Kazimierza Wielka,Miasto,2603034,55418,dla młodzieży,Tak,SAMORZĄDOWA SZKOŁA PODSTAWOWA NR 3 IM. JANA PAWŁA II W KAZIMIERZY WIELKIEJ,Kazimierza Wielka,ul. Szkolna 14,38,62,17,67,62,38,49,30,48,20,38,68,23,74,64,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Kazimierski,Kazimierza Wielka,Obszar wiejski,2603035,3233,dla młodzieży,Tak,SAMORZĄDOWA SZKOŁA PODSTAWOWA IM. KS. WŁADYSŁAWA LATOSA W KAMIEŃCZYCACH,Kamieńczyce,24,15,64,16,69,71,15,62,25,56,44,14,42,27,49,13,,,,,,,,,,,1,,,,,,,,,,,,,,
Świętokrzyskie,Kazimierski,Kazimierza Wielka,Obszar wiejski,2603035,12384,dla młodzieży,Tak,SAMORZĄDOWA SZKOŁA PODSTAWOWA IM. KS. ANDRZEJA BIERNACKIEGO W WIELGUSIE,Wielgus,59,13,69,11,69,64,13,37,19,36,16,13,53,26,49,20,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Kazimierski,Kazimierza Wielka,Obszar wiejski,2603035,131517,dla młodzieży,Nie,SZKOŁA PODSTAWOWA Z ODDZIAŁAMI PRZEDSZKOLNYMI „SZKOŁA TWÓRCZA” O UPRAWNIENIACH SZKOŁY PUBLICZNEJ KSZTAŁCĄCEJ MŁODZIEŻ W CUDZYNOWICACH,Cudzynowice,195,13,52,15,47,47,13,21,11,20,12,13,38,23,31,29,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Kazimierski,Opatowiec,Obszar wiejski,2603045,6772,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANA PSZCZOŁY „WOJNARA” W KRZCZONOWIE,Krzczonów,41,8,56,18,59,73,8,39,24,26,20,8,52,29,46,,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Kazimierski,Opatowiec,Miasto,2603044,8618,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. MARSZAŁKA JÓZEFA PIŁSUDSKIEGO W OPATOWCU,Opatowiec,ul. Nowokorczyńska 4,15,66,17,69,62,15,61,28,68,20,15,49,27,49,20,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Kazimierski,Skalbmierz,Miasto,2603054,25392,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. STANISŁAWA ZE SKALBMIERZA W SKALBMIERZU,Skalbmierz,ul. ppor. Sokoła 55,49,65,18,67,78,49,48,25,44,32,49,53,29,42,16,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Kazimierski,Skalbmierz,Obszar wiejski,2603055,29415,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. MIKOŁAJA REJA W TOPOLI,Topola,259,14,59,17,59,58,14,30,13,28,20,14,58,27,56,20,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Kielce,Kielce,Gmina miejska,2661011,11697,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 15 IM. TADEUSZA KOŚCIUSZKI W KIELCACH,Kielce,ul. Leszczyńska 8,60,69,17,71,82,60,51,29,50,16,60,69,29,80,98,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Kielce,Kielce,Gmina miejska,2661011,11087,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 31 Z ODDZIAŁAMI INTEGRACYJNYMI IM. HENRYKA SIENKIEWICZA W KIELCACH,Kielce,ul. Krzemionkowa 1,57,68,13,69,73,57,66,25,68,92,57,73,25,78,98,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Kielce,Kielce,Gmina miejska,2661011,84231,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 23 IM. JANA PAWŁA II W KIELCACH,Kielce,ul. Łanowa 68,33,65,13,67,67,33,39,25,36,12,33,58,25,51,45,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Kielce,Kielce,Gmina miejska,2661011,7075,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 24 IM. PIERWSZEJ KOMPANII KADROWEJ W KIELCACH,Kielce,ul. Kujawska 18,64,66,17,69,67,64,61,27,66,20,65,69,27,78,93,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Kielce,Kielce,Gmina miejska,2661011,262683,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 39 IM. STANISŁAWA MONIUSZKI W KIELCACH,Kielce,ul. Marii Krzyżanowskiej 8,93,72,18,76,73,93,60,27,64,92,89,75,26,87,98,,,,,,,,,,,6,91,5,90,89,,,,,,,,,,
Świętokrzyskie,Kielce,Kielce,Gmina miejska,2661011,11332,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 20 IM. NATALII MACHAŁOWEJ W KIELCACH,Kielce,al. Górników Staszicowskich 22a,59,73,15,76,78,59,62,29,68,92,59,67,27,73,73,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Kielce,Kielce,Gmina miejska,2661011,7420,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 12 IM. BOHATERÓW WESTERPLATTE W KIELCACH,Kielce,ul. Wspólna 17,32,68,15,71,71,32,60,30,66,88,31,61,30,67,18,,,,,,,,,,,2,,,,,,,,,,,,,,
Świętokrzyskie,Kielce,Kielce,Gmina miejska,2661011,7279,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 32 IM. JANUSZA KUSOCIŃSKIEGO W KIELCACH,Kielce,ul. Barwinek 31,117,68,16,71,69,116,62,29,70,88,116,81,22,91,95,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Kielce,Kielce,Gmina miejska,2661011,8204,dla młodzieży,Tak,SZKOŁA PODSTAWOWA INTEGRACYJNA NR 11 IM. BOHATERÓW WARSZAWY W KIELCACH,Kielce,ul. Jasna 20/22,43,81,13,82,87,43,81,23,92,100,42,87,19,95,96,,,,,,,,,,,1,,,,,,,,,,,,,,
Świętokrzyskie,Kielce,Kielce,Gmina miejska,2661011,6550,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 14 SPECJALNA IM. KAROLA WOJTYŁY-PAPIEŻA POLAKA W KIELCACH,Kielce,ul. Szkolna 29,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Kielce,Kielce,Gmina miejska,2661011,5827,dla młodzieży,Nie,I SPOŁECZNA SZKOŁA PODSTAWOWA IM. MIKOŁAJA REJA W KIELCACH,Kielce,al. IX Wieków Kielc 15,46,82,10,80,80,46,81,20,84,100,43,93,10,96,98,,,,,,,,,,,3,,,,,,,,,,,,,,
Świętokrzyskie,Kielce,Kielce,Gmina miejska,2661011,4536,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 27 IM. KRZYSZTOFA KAMILA BACZYŃSKIEGO W KIELCACH,Kielce,ul. Marszałkowska 96,102,66,16,69,73,102,53,27,52,48,102,75,23,83,89,,,,,,,,,,,1,,,,,,,,,,,,,,
Świętokrzyskie,Kielce,Kielce,Gmina miejska,2661011,4557,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 33 IM. IGNACEGO JANA PADEREWSKIEGO W KIELCACH,Kielce,ul. Marszałka Józefa Piłsudskiego 42,156,72,16,75,73,156,60,29,64,80,155,75,25,85,93,,,,,,,,,,,1,,,,,,,,,,,,,,
Świętokrzyskie,Kielce,Kielce,Gmina miejska,2661011,12757,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 7 IM. PARTYZANTÓW ZIEMI KIELECKIEJ W KIELCACH,Kielce,ul. Zimna 16,41,65,21,69,49,41,47,28,44,20,41,64,23,65,65,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Kielce,Kielce,Gmina miejska,2661011,4552,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 28 IM. ŻOŁNIERZY 4 PP „CZWARTAKÓW” W KIELCACH,Kielce,ul. Karola Szymanowskiego 5,89,73,14,73,71,89,72,26,80,100,88,79,24,89,95,,,,,,,,,,,1,,,,,,,,,,,,,,
Świętokrzyskie,Kielce,Kielce,Gmina miejska,2661011,6849,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 25 IM. KORNELA MAKUSZYŃSKIEGO W KIELCACH,Kielce,ul. Jurajska 7,207,67,16,69,73,207,65,29,72,100,204,76,25,87,95,,,,,,,,,,,3,,,,,,,,,,,,,,
Świętokrzyskie,Kielce,Kielce,Gmina miejska,2661011,4822,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 IM. MARII KONOPNICKIEJ W KIELCACH,Kielce,ul. Generała Tadeusza Kościuszki 5,61,78,10,78,78,61,65,27,64,92,63,82,17,87,93,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Kielce,Kielce,Gmina miejska,2661011,7745,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 9 IM. ADOLFA DYGASIŃSKIEGO W KIELCACH,Kielce,ul. Adolfa Dygasińskiego 6,69,74,14,76,69,69,65,28,76,96,69,85,18,93,95,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Kielce,Kielce,Gmina miejska,2661011,12807,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 5 IM. STEFANA ARTWIŃSKIEGO W KIELCACH,Kielce,ul. Wróbla 5,68,63,19,67,73,68,50,29,38,28,67,68,26,75,75,,,,,,,,,,,3,,,,,,,,,,,,,,
Świętokrzyskie,Kielce,Kielce,Gmina miejska,2661011,6945,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 18 IM. ZBIGNIEWA KRUSZELNICKIEGO „WILKA” W KIELCACH,Kielce,ul. Króla Bolesława Chrobrego 105,54,60,17,59,56,54,33,24,28,20,56,56,29,58,13,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Kielce,Kielce,Gmina miejska,2661011,4559,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 34 IM. ADAMA MICKIEWICZA W KIELCACH,Kielce,ul. Biskupa Adama Naruszewicza 25,110,75,15,78,84,110,63,25,64,44,99,75,25,85,96,,,,,,,,,,,11,85,13,91,91,,,,,,,,,,
Świętokrzyskie,Kielce,Kielce,Gmina miejska,2661011,6891,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 4 W KIELCACH,Kielce,ul. Warszawska 340,15,57,14,62,62,15,47,26,44,24,15,54,27,45,45,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Kielce,Kielce,Gmina miejska,2661011,5300,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 19 IM. IRENY SENDLEROWEJ W KIELCACH,Kielce,ul. Targowa 3,74,66,17,71,64,74,59,28,60,60,73,77,24,87,96,,,,,,,,,,,3,,,,,,,,,,,,,,
Świętokrzyskie,Kielce,Kielce,Gmina miejska,2661011,6918,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. STANISŁAWA STASZICA W KIELCACH,Kielce,ul. Leopolda Staffa 7,66,62,17,63,62,66,53,30,52,12,66,69,27,80,89,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Kielce,Kielce,Gmina miejska,2661011,7714,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 8 IM. WOJSKA POLSKIEGO W KIELCACH,Kielce,ul. Generała Józefa Hauke-Bosaka 1,72,77,11,78,71,72,69,27,76,96,73,74,24,84,95,,,,,,,,,,,,,,,,,,,,,,,,,
